customer_id,orders_last_30d,orders_last_90d,total_spend_90d,avg_order_value_90d,category_diversity_90d,avg_quantity_per_order,days_since_last_order,customer_tenure_days,favorite_category,label
C04039,0,0,0.0,0.0,0,0.0,160.0,365.0,unknown,0
C04040,0,1,32.11,32.11,1,1.0,33.0,390.0,Beauty,0
C04041,2,3,1897.96,632.6533333333333,2,2.3333333333333335,11.0,204.0,Electronics,0
C04042,0,1,285.0,285.0,1,3.0,70.0,347.0,Beauty,0
C04043,0,4,360.70000000000005,90.17500000000001,3,1.0,35.0,409.0,Beauty,1
C04044,0,1,48.91,48.91,1,1.0,62.0,350.0,Grocery,1
C04045,3,6,1854.62,309.1033333333333,6,1.8333333333333333,10.0,306.0,Beauty,0
C04046,0,0,0.0,0.0,0,0.0,251.0,442.0,unknown,0
C04047,0,0,0.0,0.0,0,0.0,112.0,447.0,unknown,0
C04048,0,0,0.0,0.0,0,0.0,104.0,447.0,unknown,0
C04049,0,0,0.0,0.0,0,0.0,230.0,433.0,unknown,0
C04050,1,2,341.91999999999996,170.95999999999998,2,1.5,24.0,438.0,Fashion,0
C04051,0,0,0.0,0.0,0,0.0,274.0,332.0,unknown,0
C04052,2,5,2291.7,458.34,3,2.2,10.0,421.0,Grocery,0
C04053,0,0,0.0,0.0,0,0.0,286.0,302.0,unknown,0
C04054,0,0,0.0,0.0,0,0.0,120.0,418.0,unknown,1
C04055,1,1,94.46,94.46,1,3.0,14.0,356.0,Sports,0
C04056,0,2,118.9,59.45,2,1.0,60.0,439.0,Fashion,1
C04057,0,1,906.53,906.53,1,2.0,84.0,424.0,Electronics,0
C04058,0,0,0.0,0.0,0,0.0,92.0,420.0,unknown,0
C04059,0,0,0.0,0.0,0,0.0,217.0,452.0,unknown,0
C04060,0,4,277.94,69.485,3,1.5,33.0,401.0,Fashion,0
C04061,0,1,41.01,41.01,1,1.0,31.0,327.0,Fashion,0
C04062,0,0,0.0,0.0,0,0.0,301.0,401.0,unknown,0
C04063,0,2,227.86999999999998,113.93499999999999,2,2.0,39.0,379.0,Beauty,0
C04064,0,1,26.37,26.37,1,2.0,33.0,280.0,Grocery,0
C04065,0,2,273.45,136.725,2,1.5,53.0,433.0,Grocery,1
C04066,0,0,0.0,0.0,0,0.0,314.0,401.0,unknown,0
C04067,0,0,0.0,0.0,0,0.0,189.0,450.0,unknown,0
C04068,0,0,0.0,0.0,0,0.0,158.0,306.0,unknown,0
C04069,1,1,522.22,522.22,1,2.0,18.0,322.0,Electronics,0
C04070,0,0,0.0,0.0,0,0.0,195.0,438.0,unknown,0
C04071,0,0,0.0,0.0,0,0.0,172.0,427.0,unknown,0
C04072,2,3,216.53,72.17666666666666,2,1.0,8.0,422.0,Beauty,1
C04073,1,4,1640.37,410.0925,3,1.75,21.0,395.0,Electronics,0
C04074,0,0,0.0,0.0,0,0.0,129.0,238.0,unknown,1
C04075,2,3,949.08,316.36,3,1.3333333333333333,7.0,424.0,Beauty,1
C04076,0,3,974.02,324.67333333333335,3,1.6666666666666667,43.0,423.0,Electronics,0
C04077,0,0,0.0,0.0,0,0.0,128.0,128.0,unknown,1
C04078,0,0,0.0,0.0,0,0.0,169.0,237.0,unknown,0
C04079,2,7,2018.1,288.3,5,1.2857142857142858,13.0,430.0,Electronics,1
C04080,1,3,710.1700000000001,236.72333333333336,3,1.6666666666666667,23.0,425.0,Books,0
C04081,0,0,0.0,0.0,0,0.0,214.0,436.0,unknown,0
C04082,0,0,0.0,0.0,0,0.0,144.0,448.0,unknown,0
C04083,0,0,0.0,0.0,0,0.0,134.0,385.0,unknown,0
C04084,0,0,0.0,0.0,0,0.0,339.0,430.0,unknown,0
C04085,0,0,0.0,0.0,0,0.0,214.0,303.0,unknown,0
C04086,1,4,959.4,239.85,4,1.75,7.0,393.0,Beauty,0
C04087,0,2,252.99,126.495,2,1.5,49.0,438.0,Beauty,1
C04088,0,0,0.0,0.0,0,0.0,277.0,277.0,unknown,0
C04089,0,2,312.39,156.195,2,1.0,68.0,442.0,Fashion,1
C04090,0,0,0.0,0.0,0,0.0,126.0,450.0,unknown,1
C04091,0,0,0.0,0.0,0,0.0,160.0,292.0,unknown,0
C04092,0,0,0.0,0.0,0,0.0,165.0,419.0,unknown,0
C04093,3,3,336.03000000000003,112.01,3,1.3333333333333333,1.0,434.0,Electronics,0
C04094,0,1,38.79,38.79,1,1.0,88.0,449.0,Toys,0
C04095,0,0,0.0,0.0,0,0.0,175.0,427.0,unknown,0
C04096,0,0,0.0,0.0,0,0.0,300.0,344.0,unknown,0
C04097,0,2,39.230000000000004,19.615000000000002,2,1.0,34.0,432.0,Grocery,1
C04098,0,1,68.05,68.05,1,1.0,64.0,381.0,Home,1
C04099,0,0,0.0,0.0,0,0.0,107.0,357.0,unknown,0
C04100,0,2,111.57,55.785,2,1.5,40.0,319.0,Beauty,0
C04101,0,0,0.0,0.0,0,0.0,181.0,326.0,unknown,0
C04102,1,2,156.98000000000002,78.49000000000001,2,1.0,0.0,410.0,Beauty,1
C04103,2,2,1254.76,627.38,2,1.5,20.0,344.0,Electronics,0
C04104,0,0,0.0,0.0,0,0.0,263.0,263.0,unknown,0
C04105,1,3,1848.5300000000002,616.1766666666667,2,1.3333333333333333,19.0,342.0,Electronics,1
C04106,1,5,247.75,49.55,2,1.6,8.0,385.0,Beauty,0
C04107,1,3,86.03999999999999,28.679999999999996,1,1.0,15.0,420.0,Beauty,1
C04108,0,0,0.0,0.0,0,0.0,131.0,321.0,unknown,0
C04109,0,0,0.0,0.0,0,0.0,201.0,428.0,unknown,0
C04110,0,2,173.19,86.595,2,2.5,41.0,225.0,Fashion,0
C04111,0,0,0.0,0.0,0,0.0,413.0,413.0,unknown,0
C04112,0,2,185.0,92.5,1,1.0,72.0,378.0,Sports,0
C04113,0,0,0.0,0.0,0,0.0,93.0,93.0,unknown,0
C04114,0,3,1874.48,624.8266666666667,3,2.0,51.0,406.0,Beauty,0
C04115,0,2,121.11,60.555,2,1.0,30.0,411.0,Fashion,0
C04116,0,1,32.74,32.74,1,1.0,55.0,416.0,Fashion,0
C04117,1,1,99.62,99.62,1,2.0,7.0,371.0,Toys,0
C04118,0,0,0.0,0.0,0,0.0,170.0,290.0,unknown,0
C04119,0,0,0.0,0.0,0,0.0,402.0,402.0,unknown,0
C04120,2,7,8766.58,1252.3685714285714,2,2.142857142857143,21.0,350.0,Electronics,0
C04121,0,2,811.46,405.73,2,2.5,51.0,375.0,Electronics,1
C04122,0,0,0.0,0.0,0,0.0,113.0,398.0,unknown,0
C04123,1,3,199.94,66.64666666666666,2,1.3333333333333333,29.0,127.0,Grocery,0
C04124,0,0,0.0,0.0,0,0.0,203.0,449.0,unknown,0
C04125,0,0,0.0,0.0,0,0.0,225.0,327.0,unknown,0
C04126,3,3,641.42,213.80666666666664,2,1.3333333333333333,7.0,419.0,Beauty,1
C04127,1,3,192.22,64.07333333333334,2,1.6666666666666667,7.0,438.0,Grocery,1
C04128,1,5,1387.5900000000001,277.51800000000003,5,2.0,6.0,359.0,Books,1
C04129,0,0,0.0,0.0,0,0.0,270.0,349.0,unknown,0
C04130,0,0,0.0,0.0,0,0.0,255.0,279.0,unknown,0
C04131,0,2,307.17,153.585,2,1.5,39.0,267.0,Home,0
C04132,0,1,501.5,501.5,1,2.0,67.0,320.0,Electronics,1
C04133,0,0,0.0,0.0,0,0.0,114.0,336.0,unknown,0
C04134,1,1,39.12,39.12,1,1.0,26.0,366.0,Toys,0
C04135,0,1,60.25,60.25,1,1.0,86.0,374.0,Sports,0
C04136,5,6,2235.6800000000003,372.6133333333334,4,2.0,2.0,452.0,Grocery,1
C04137,1,1,265.71,265.71,1,1.0,26.0,408.0,Home,0
C04138,1,2,71.03,35.515,2,1.0,2.0,373.0,Fashion,1
C04139,0,0,0.0,0.0,0,0.0,90.0,434.0,unknown,0
C04140,0,1,114.48,114.48,1,1.0,69.0,425.0,Home,1
C04141,0,0,0.0,0.0,0,0.0,94.0,371.0,unknown,0
C04142,1,1,50.81,50.81,1,1.0,1.0,301.0,Toys,0
C04143,2,6,1237.23,206.205,5,1.5,17.0,435.0,Electronics,0
C04144,0,1,60.27,60.27,1,2.0,46.0,442.0,Beauty,0
C04145,2,6,2596.48,432.74666666666667,4,2.3333333333333335,14.0,389.0,Electronics,0
C04146,1,1,7.5,7.5,1,1.0,13.0,436.0,Grocery,0
C04147,0,0,0.0,0.0,0,0.0,143.0,448.0,unknown,0
C04148,0,2,99.94,49.97,2,1.0,41.0,308.0,Grocery,0
C04149,0,0,0.0,0.0,0,0.0,132.0,200.0,unknown,0
C04150,0,2,1006.04,503.02,2,2.5,34.0,382.0,Electronics,0
C04151,0,0,0.0,0.0,0,0.0,146.0,442.0,unknown,0
C04152,1,3,253.47,84.49,3,1.3333333333333333,16.0,365.0,Beauty,0
C04153,2,9,4942.57,549.1744444444444,4,2.111111111111111,1.0,371.0,Electronics,1
C04154,4,7,4788.92,684.1314285714286,5,2.857142857142857,15.0,372.0,Sports,0
C04155,0,2,1901.23,950.615,2,2.5,32.0,350.0,Electronics,0
C04156,2,8,1819.3399999999997,227.41749999999996,4,2.0,27.0,451.0,Electronics,1
C04157,1,3,379.35,126.45,1,1.0,21.0,450.0,Home,0
C04158,0,0,0.0,0.0,0,0.0,181.0,440.0,unknown,1
C04159,1,5,5755.27,1151.054,2,3.0,19.0,360.0,Electronics,1
C04160,0,0,0.0,0.0,0,0.0,162.0,429.0,unknown,0
C04161,0,0,0.0,0.0,0,0.0,151.0,445.0,unknown,0
C04162,0,1,62.6,62.6,1,2.0,65.0,424.0,Books,0
C04163,0,1,93.85,93.85,1,1.0,47.0,444.0,Sports,0
C04164,0,0,0.0,0.0,0,0.0,325.0,427.0,unknown,0
C04165,1,5,542.27,108.454,4,1.4,18.0,321.0,Fashion,1
C04166,0,0,0.0,0.0,0,0.0,310.0,397.0,unknown,0
C04167,2,3,319.21999999999997,106.40666666666665,2,1.0,1.0,448.0,Beauty,1
C04168,0,2,1124.04,562.02,1,1.0,62.0,406.0,Electronics,1
C04169,2,5,1335.4499999999998,267.09,4,1.2,10.0,442.0,Electronics,1
C04170,1,4,2880.33,720.0825,3,1.75,11.0,290.0,Home,0
C04171,1,2,127.04,63.52,2,1.5,26.0,343.0,Grocery,0
C04172,1,1,169.66,169.66,1,1.0,15.0,368.0,Home,0
C04173,1,1,30.31,30.31,1,2.0,24.0,332.0,Grocery,1
C04174,0,0,0.0,0.0,0,0.0,230.0,447.0,unknown,0
C04175,0,1,20.89,20.89,1,1.0,68.0,376.0,Books,1
C04176,0,1,73.48,73.48,1,1.0,38.0,397.0,Fashion,0
C04177,0,1,98.3,98.3,1,1.0,49.0,340.0,Fashion,1
C04178,3,3,331.58,110.52666666666666,3,1.0,3.0,429.0,Beauty,0
C04179,0,1,505.33,505.33,1,1.0,33.0,334.0,Electronics,0
C04180,0,1,26.43,26.43,1,1.0,66.0,388.0,Grocery,0
C04181,0,0,0.0,0.0,0,0.0,129.0,337.0,unknown,0
C04182,2,3,1006.0699999999999,335.3566666666666,3,2.0,6.0,430.0,Fashion,0
C04183,2,3,1263.19,421.06333333333333,2,1.3333333333333333,1.0,418.0,Electronics,1
C04184,0,3,1670.62,556.8733333333333,3,2.0,44.0,258.0,Beauty,0
C04185,0,0,0.0,0.0,0,0.0,130.0,421.0,unknown,0
C04186,0,0,0.0,0.0,0,0.0,210.0,306.0,unknown,0
C04187,1,2,403.31,201.655,2,1.0,21.0,390.0,Home,1
C04188,0,3,178.56,59.52,3,1.3333333333333333,36.0,450.0,Beauty,1
C04189,0,1,54.32,54.32,1,1.0,70.0,432.0,Grocery,1
C04190,2,2,1188.5900000000001,594.2950000000001,2,1.0,1.0,266.0,Electronics,0
C04191,2,3,508.95000000000005,169.65,3,1.3333333333333333,12.0,429.0,Beauty,1
C04192,0,2,476.84,238.42,2,1.5,51.0,428.0,Electronics,1
C04193,0,1,59.38,59.38,1,4.0,41.0,407.0,Grocery,0
C04194,0,2,346.68,173.34,2,1.0,59.0,322.0,Fashion,1
C04195,0,0,0.0,0.0,0,0.0,300.0,440.0,unknown,0
C04196,0,0,0.0,0.0,0,0.0,222.0,284.0,unknown,0
C04197,0,4,451.61,112.9025,3,1.5,38.0,446.0,Grocery,1
C04198,0,1,62.63,62.63,1,2.0,57.0,146.0,Beauty,0
C04199,0,0,0.0,0.0,0,0.0,117.0,433.0,unknown,1
C04200,0,1,230.86,230.86,1,1.0,47.0,447.0,Sports,0
C04201,0,0,0.0,0.0,0,0.0,237.0,441.0,unknown,0
C04202,1,1,79.07,79.07,1,1.0,13.0,322.0,Sports,0
C04203,0,0,0.0,0.0,0,0.0,135.0,445.0,unknown,1
C04204,0,1,32.26,32.26,1,1.0,48.0,371.0,Grocery,1
C04205,3,5,815.52,163.10399999999998,4,1.4,4.0,420.0,Beauty,1
C04206,0,0,0.0,0.0,0,0.0,123.0,319.0,unknown,0
C04207,0,0,0.0,0.0,0,0.0,97.0,452.0,unknown,0
C04208,0,2,117.21000000000001,58.605000000000004,2,1.0,52.0,438.0,Books,1
C04209,0,0,0.0,0.0,0,0.0,115.0,287.0,unknown,0
C04210,0,0,0.0,0.0,0,0.0,201.0,324.0,unknown,0
C04211,0,0,0.0,0.0,0,0.0,350.0,350.0,unknown,0
C04212,0,0,0.0,0.0,0,0.0,342.0,446.0,unknown,0
C04213,0,4,1523.12,380.78,3,1.75,60.0,393.0,Books,0
C04214,1,1,90.21,90.21,1,1.0,13.0,393.0,Home,0
C04215,0,0,0.0,0.0,0,0.0,140.0,140.0,unknown,0
C04216,0,0,0.0,0.0,0,0.0,350.0,350.0,unknown,0
C04217,1,1,48.16,48.16,1,2.0,27.0,277.0,Books,0
C04218,0,1,215.98,215.98,1,3.0,43.0,394.0,Fashion,0
C04219,0,0,0.0,0.0,0,0.0,144.0,446.0,unknown,0
C04220,0,1,47.96,47.96,1,1.0,87.0,415.0,Beauty,1
C04221,0,0,0.0,0.0,0,0.0,206.0,450.0,unknown,0
C04222,2,3,378.06000000000006,126.02000000000002,2,1.6666666666666667,4.0,448.0,Beauty,1
C04223,0,0,0.0,0.0,0,0.0,253.0,435.0,unknown,0
C04224,0,1,159.03,159.03,1,3.0,53.0,318.0,Grocery,0
C04225,0,0,0.0,0.0,0,0.0,314.0,440.0,unknown,0
C04226,0,1,51.2,51.2,1,1.0,85.0,346.0,Beauty,0
C04227,1,1,71.59,71.59,1,4.0,4.0,413.0,Books,1
C04228,1,6,968.7200000000001,161.45333333333335,5,1.3333333333333333,27.0,444.0,Sports,1
C04229,0,0,0.0,0.0,0,0.0,209.0,365.0,unknown,0
C04230,0,0,0.0,0.0,0,0.0,200.0,426.0,unknown,0
C04231,0,0,0.0,0.0,0,0.0,118.0,306.0,unknown,1
C04232,2,6,1143.04,190.50666666666666,4,1.5,0.0,400.0,Grocery,1
C04233,0,1,225.36,225.36,1,2.0,75.0,363.0,Sports,0
C04234,1,4,877.97,219.4925,3,1.5,14.0,420.0,Grocery,0
C04235,1,2,270.4,135.2,2,1.5,27.0,382.0,Fashion,1
C04236,1,7,676.15,96.59285714285714,4,1.1428571428571428,29.0,438.0,Beauty,1
C04237,0,0,0.0,0.0,0,0.0,198.0,396.0,unknown,0
C04238,0,0,0.0,0.0,0,0.0,250.0,252.0,unknown,0
C04239,0,0,0.0,0.0,0,0.0,255.0,255.0,unknown,0
C04240,1,1,126.06,126.06,1,4.0,28.0,382.0,Toys,0
C04241,0,1,140.9,140.9,1,1.0,72.0,381.0,Home,0
C04242,1,2,659.84,329.92,2,1.5,10.0,308.0,Books,1
C04243,0,0,0.0,0.0,0,0.0,280.0,280.0,unknown,1
C04244,0,0,0.0,0.0,0,0.0,302.0,398.0,unknown,0
C04245,0,0,0.0,0.0,0,0.0,121.0,386.0,unknown,1
C04246,0,0,0.0,0.0,0,0.0,338.0,438.0,unknown,0
C04247,0,0,0.0,0.0,0,0.0,294.0,385.0,unknown,1
C04248,0,2,340.71,170.355,1,1.0,57.0,444.0,Home,1
C04249,0,0,0.0,0.0,0,0.0,202.0,424.0,unknown,0
C04250,1,3,536.75,178.91666666666666,3,1.3333333333333333,4.0,447.0,Beauty,0
C04251,0,0,0.0,0.0,0,0.0,197.0,419.0,unknown,0
C04252,2,3,332.08,110.69333333333333,3,1.0,3.0,425.0,Books,1
C04253,0,0,0.0,0.0,0,0.0,273.0,417.0,unknown,0
C04254,1,1,89.07,89.07,1,1.0,2.0,405.0,Sports,0
C04255,1,1,36.8,36.8,1,1.0,2.0,399.0,Beauty,0
C04256,0,1,506.01,506.01,1,3.0,30.0,421.0,Home,1
C04257,1,3,229.16000000000003,76.38666666666667,3,1.6666666666666667,6.0,448.0,Beauty,1
C04258,2,5,2575.21,515.042,3,1.6,12.0,237.0,Electronics,1
C04259,0,0,0.0,0.0,0,0.0,128.0,434.0,unknown,1
C04260,0,0,0.0,0.0,0,0.0,123.0,416.0,unknown,0
C04261,0,1,126.76,126.76,1,1.0,60.0,272.0,Fashion,0
C04262,0,2,66.77,33.385,2,1.0,78.0,437.0,Beauty,0
C04263,0,0,0.0,0.0,0,0.0,185.0,448.0,unknown,0
C04264,0,0,0.0,0.0,0,0.0,210.0,373.0,unknown,0
C04265,1,4,374.76,93.69,3,1.75,28.0,350.0,Books,0
C04266,1,2,280.53,140.265,2,1.0,23.0,416.0,Books,0
C04267,2,6,3376.89,562.8149999999999,4,1.6666666666666667,4.0,317.0,Home,1
C04268,0,0,0.0,0.0,0,0.0,179.0,382.0,unknown,0
C04269,0,0,0.0,0.0,0,0.0,217.0,412.0,unknown,1
C04270,0,0,0.0,0.0,0,0.0,117.0,393.0,unknown,1
C04271,0,4,433.12,108.28,3,1.0,31.0,372.0,Beauty,0
C04272,0,0,0.0,0.0,0,0.0,100.0,265.0,unknown,1
C04273,0,0,0.0,0.0,0,0.0,122.0,350.0,unknown,1
C04274,0,1,110.67,110.67,1,4.0,64.0,422.0,Books,0
C04275,0,1,23.42,23.42,1,1.0,87.0,429.0,Books,0
C04276,0,3,490.15999999999997,163.38666666666666,3,1.3333333333333333,40.0,393.0,Books,0
C04277,1,4,2890.38,722.595,2,1.75,16.0,414.0,Electronics,0
C04278,0,3,210.16,70.05333333333333,2,1.0,30.0,406.0,Fashion,0
C04279,0,0,0.0,0.0,0,0.0,149.0,444.0,unknown,0
C04280,0,2,133.85,66.925,2,1.0,77.0,308.0,Home,0
C04281,6,12,1257.2,104.76666666666667,6,1.1666666666666667,3.0,395.0,Beauty,1
C04282,0,0,0.0,0.0,0,0.0,221.0,409.0,unknown,0
C04283,0,3,481.71,160.57,2,2.0,78.0,450.0,Toys,0
C04284,1,6,1023.27,170.545,5,1.6666666666666667,8.0,410.0,Home,1
C04285,0,0,0.0,0.0,0,0.0,104.0,381.0,unknown,0
C04286,2,6,1156.2,192.70000000000002,5,2.3333333333333335,16.0,442.0,Books,1
C04287,0,0,0.0,0.0,0,0.0,166.0,407.0,unknown,0
C04288,0,0,0.0,0.0,0,0.0,309.0,435.0,unknown,0
C04289,0,0,0.0,0.0,0,0.0,155.0,411.0,unknown,0
C04290,0,2,272.0,136.0,1,3.0,58.0,341.0,Toys,0
C04291,3,6,1341.79,223.63166666666666,5,1.6666666666666667,10.0,452.0,Books,1
C04292,1,3,195.43,65.14333333333333,2,1.3333333333333333,19.0,441.0,Beauty,1
C04293,0,2,383.02,191.51,2,1.0,52.0,359.0,Sports,0
C04294,0,0,0.0,0.0,0,0.0,90.0,371.0,unknown,0
C04295,0,1,492.88,492.88,1,3.0,40.0,432.0,Fashion,0
C04296,3,9,4824.59,536.0655555555555,5,2.0,0.0,383.0,Electronics,1
C04297,0,3,376.12,125.37333333333333,3,1.0,53.0,405.0,Beauty,0
C04298,0,0,0.0,0.0,0,0.0,135.0,204.0,unknown,1
C04299,0,1,282.3,282.3,1,2.0,89.0,412.0,Fashion,1
C04300,0,2,199.52,99.76,2,1.0,38.0,337.0,Beauty,0
C04301,2,5,2362.97,472.59399999999994,3,1.2,7.0,382.0,Electronics,1
C04302,0,0,0.0,0.0,0,0.0,101.0,326.0,unknown,0
C04303,1,1,165.2,165.2,1,2.0,4.0,306.0,Fashion,0
C04304,0,0,0.0,0.0,0,0.0,200.0,452.0,unknown,0
C04305,5,8,783.3199999999999,97.91499999999999,5,1.5,2.0,449.0,Beauty,1
C04306,0,0,0.0,0.0,0,0.0,107.0,417.0,unknown,1
C04307,0,0,0.0,0.0,0,0.0,285.0,412.0,unknown,0
C04308,0,0,0.0,0.0,0,0.0,254.0,442.0,unknown,0
C04309,0,0,0.0,0.0,0,0.0,106.0,355.0,unknown,0
C04310,0,0,0.0,0.0,0,0.0,94.0,258.0,unknown,0
C04311,0,1,53.45,53.45,1,1.0,64.0,358.0,Fashion,0
C04312,0,0,0.0,0.0,0,0.0,151.0,297.0,unknown,0
C04313,0,0,0.0,0.0,0,0.0,365.0,429.0,unknown,0
C04314,0,1,220.0,220.0,1,1.0,44.0,388.0,Fashion,0
C04315,1,3,908.61,302.87,3,1.3333333333333333,0.0,396.0,Electronics,1
C04316,0,0,0.0,0.0,0,0.0,185.0,375.0,unknown,0
C04317,0,0,0.0,0.0,0,0.0,99.0,305.0,unknown,0
C04318,0,0,0.0,0.0,0,0.0,90.0,436.0,unknown,0
C04319,0,2,730.48,365.24,2,3.0,67.0,444.0,Electronics,1
C04320,0,0,0.0,0.0,0,0.0,92.0,444.0,unknown,0
C04321,0,0,0.0,0.0,0,0.0,266.0,266.0,unknown,0
C04322,0,1,67.45,67.45,1,1.0,41.0,393.0,Home,0
C04323,0,1,1429.28,1429.28,1,3.0,43.0,363.0,Electronics,1
C04324,0,1,69.48,69.48,1,1.0,85.0,393.0,Toys,0
C04325,0,0,0.0,0.0,0,0.0,96.0,452.0,unknown,0
C04326,1,1,18.8,18.8,1,1.0,3.0,331.0,Grocery,0
C04327,1,1,52.93,52.93,1,1.0,13.0,446.0,Books,1
C04328,0,0,0.0,0.0,0,0.0,319.0,338.0,unknown,0
C04329,0,0,0.0,0.0,0,0.0,121.0,407.0,unknown,1
C04330,0,0,0.0,0.0,0,0.0,136.0,429.0,unknown,0
C04331,1,2,486.14,243.07,2,1.0,27.0,425.0,Electronics,0
C04332,0,0,0.0,0.0,0,0.0,145.0,363.0,unknown,0
C04333,0,0,0.0,0.0,0,0.0,112.0,449.0,unknown,0
C04334,0,2,8455.13,4227.565,1,3.5,46.0,363.0,Electronics,0
C04335,0,0,0.0,0.0,0,0.0,94.0,427.0,unknown,1
C04336,0,2,298.58,149.29,2,1.0,59.0,402.0,Electronics,0
C04337,5,9,703.84,78.20444444444445,5,1.6666666666666667,1.0,450.0,Toys,1
C04338,0,1,317.55,317.55,1,2.0,67.0,358.0,Electronics,0
C04339,2,4,976.46,244.115,3,2.5,6.0,346.0,Toys,0
C04340,0,0,0.0,0.0,0,0.0,121.0,377.0,unknown,0
C04341,1,1,1362.29,1362.29,1,4.0,20.0,431.0,Home,1
C04342,2,4,341.18,85.295,4,1.0,3.0,431.0,Beauty,0
C04343,1,1,22.4,22.4,1,2.0,12.0,331.0,Grocery,0
C04344,0,0,0.0,0.0,0,0.0,178.0,425.0,unknown,0
C04345,0,0,0.0,0.0,0,0.0,111.0,433.0,unknown,0
C04346,1,4,218.11,54.5275,4,1.25,28.0,423.0,Beauty,0
C04347,2,3,773.89,257.9633333333333,3,1.6666666666666667,0.0,375.0,Beauty,0
C04348,0,1,23.49,23.49,1,1.0,89.0,89.0,Fashion,1
C04349,1,2,242.22000000000003,121.11000000000001,2,1.5,17.0,452.0,Beauty,0
C04350,0,1,14.53,14.53,1,1.0,41.0,346.0,Grocery,0
C04351,0,0,0.0,0.0,0,0.0,239.0,428.0,unknown,0
C04352,2,5,658.4300000000001,131.686,2,1.6,3.0,429.0,Grocery,1
C04353,0,0,0.0,0.0,0,0.0,130.0,449.0,unknown,1
C04354,2,6,1511.6,251.9333333333333,3,1.5,14.0,439.0,Fashion,1
C04355,0,1,25.22,25.22,1,1.0,88.0,332.0,Books,0
C04356,0,0,0.0,0.0,0,0.0,112.0,414.0,unknown,1
C04357,1,1,32.34,32.34,1,2.0,12.0,335.0,Grocery,0
C04358,0,0,0.0,0.0,0,0.0,168.0,438.0,unknown,0
C04359,0,1,97.66,97.66,1,2.0,37.0,371.0,Toys,1
C04360,0,1,26.84,26.84,1,1.0,75.0,443.0,Grocery,0
C04361,0,0,0.0,0.0,0,0.0,144.0,442.0,unknown,0
C04362,1,1,48.84,48.84,1,1.0,3.0,198.0,Books,1
C04363,0,1,58.51,58.51,1,1.0,51.0,410.0,Books,0
C04364,0,0,0.0,0.0,0,0.0,343.0,343.0,unknown,1
C04365,2,2,1825.04,912.52,2,3.0,10.0,433.0,Fashion,1
C04366,0,0,0.0,0.0,0,0.0,116.0,425.0,unknown,1
C04367,1,3,801.75,267.25,3,2.6666666666666665,4.0,174.0,Grocery,0
C04368,0,1,107.03,107.03,1,1.0,81.0,443.0,Toys,0
C04369,1,3,458.19,152.73,3,2.0,17.0,444.0,Books,0
C04370,0,1,414.45,414.45,1,6.0,55.0,395.0,Grocery,1
C04371,0,1,146.29,146.29,1,1.0,74.0,451.0,Electronics,0
C04372,1,3,304.88,101.62666666666667,2,1.6666666666666667,1.0,440.0,Grocery,1
C04373,1,1,23.41,23.41,1,1.0,18.0,379.0,Books,0
C04374,0,2,317.84,158.92,2,1.0,30.0,424.0,Fashion,1
C04375,1,1,331.7,331.7,1,3.0,8.0,330.0,Sports,0
C04376,0,0,0.0,0.0,0,0.0,102.0,451.0,unknown,0
C04377,0,0,0.0,0.0,0,0.0,126.0,294.0,unknown,1
C04378,0,0,0.0,0.0,0,0.0,275.0,422.0,unknown,0
C04379,1,4,901.52,225.38,3,1.0,10.0,368.0,Grocery,1
C04380,1,2,76.5,38.25,2,1.0,2.0,418.0,Beauty,0
C04381,1,1,96.41,96.41,1,2.0,11.0,440.0,Books,0
C04382,0,0,0.0,0.0,0,0.0,154.0,404.0,unknown,0
C04383,0,0,0.0,0.0,0,0.0,277.0,313.0,unknown,0
C04384,1,5,3078.6099999999997,615.722,4,2.0,19.0,415.0,Home,1
C04385,1,1,329.85,329.85,1,1.0,5.0,204.0,Home,0
C04386,1,3,534.3000000000001,178.10000000000002,3,1.3333333333333333,3.0,412.0,Fashion,1
C04387,0,1,102.58,102.58,1,1.0,51.0,438.0,Fashion,0
C04388,1,1,27.91,27.91,1,2.0,29.0,351.0,Toys,0
C04389,0,0,0.0,0.0,0,0.0,147.0,426.0,unknown,1
C04390,1,3,1405.94,468.6466666666667,3,1.6666666666666667,19.0,319.0,Electronics,0
C04391,0,1,88.41,88.41,1,3.0,64.0,447.0,Beauty,0
C04392,0,0,0.0,0.0,0,0.0,187.0,353.0,unknown,1
C04393,0,2,343.12,171.56,2,1.0,44.0,265.0,Electronics,1
C04394,0,2,191.18,95.59,2,1.0,42.0,445.0,Beauty,0
C04395,0,0,0.0,0.0,0,0.0,90.0,443.0,unknown,0
C04396,2,5,6792.38,1358.476,3,3.2,1.0,291.0,Electronics,0
C04397,0,0,0.0,0.0,0,0.0,127.0,429.0,unknown,0
C04398,1,1,161.9,161.9,1,3.0,6.0,376.0,Fashion,0
C04399,1,5,562.45,112.49000000000001,4,1.2,7.0,450.0,Sports,1
C04400,1,1,148.3,148.3,1,1.0,24.0,401.0,Electronics,0
C04401,0,0,0.0,0.0,0,0.0,132.0,415.0,unknown,0
C04402,0,0,0.0,0.0,0,0.0,179.0,392.0,unknown,0
C04403,1,3,285.39,95.13,2,1.6666666666666667,18.0,439.0,Fashion,0
C04404,0,0,0.0,0.0,0,0.0,172.0,346.0,unknown,0
C04405,0,1,436.69,436.69,1,1.0,75.0,368.0,Electronics,0
