customer_id,order_id,order_date,product_id,category,brand,amount,quantity
C02025,O0020690,2025-12-05,BEA-LO-0040,Beauty,L'Oreal,28.52,1
C04934,O0049450,2025-04-02,HOM-DYS-0175,Home,Dyson,68.95,1
C01686,O0017459,2025-09-11,GRO-PEP-0155,Grocery,PepsiCo,69.65,1
C01036,O0010943,2025-05-12,HOM-NIN-0165,Home,Ninja,749.99,5
C00207,O0001987,2026-03-23,ELE-ANK-0173,Electronics,Anker,325.46,1
C04664,O0046770,2026-01-15,HOM-NIN-0274,Home,Ninja,64.0,1
C03972,O0039979,2025-01-25,HOM-IKE-0673,Home,Ikea,237.18,1
C03551,O0035713,2026-04-21,BEA-MAY-0566,Beauty,Maybelline,104.63,2
C04388,O0044354,2025-03-15,BOO-HAR-0771,Books,HarperCollins,23.31,1
C04643,O0046522,2025-09-02,FAS-ZAR-0668,Fashion,Zara,252.14,4
C02448,O0025023,2025-12-21,TOY-LEG-0192,Toys,Lego,111.46,1
C01356,O0014017,2024-12-04,SPO-PUM-0072,Sports,Puma,81.94,1
C02637,O0026747,2025-04-24,ELE-ANK-0682,Electronics,Anker,567.34,1
C03696,O0037202,2025-12-17,TOY-RAV-0679,Toys,Ravensburger,63.01,1
C04354,O0044007,2025-10-24,BEA-NIV-0417,Beauty,Nivea,25.37,1
C03669,O0036930,2025-05-19,BEA-NIV-0330,Beauty,Nivea,140.02,2
C00318,O0003118,2025-02-04,BOO-HAR-0136,Books,HarperCollins,53.07,1
C01694,O0017510,2024-12-09,SPO-PUM-0234,Sports,Puma,88.02,1
C01070,O0011233,2025-10-21,TOY-HAS-0241,Toys,Hasbro,241.96,5
C03793,O0038091,2025-07-21,ELE-LOG-0558,Electronics,Logitech,613.25,1
C01328,O0013754,2025-08-12,BEA-DOV-0092,Beauty,Dove,153.86,5
C04349,O0043928,2025-04-20,BOO-PEN-0521,Books,Penguin,16.24,1
C00602,O0006241,2025-01-20,FAS-ADI-0648,Fashion,Adidas,100.37,1
C03503,O0035188,2025-06-21,BEA-NIV-0180,Beauty,Nivea,119.47,4
C01183,O0012317,2026-04-18,GRO-HEI-0255,Grocery,Heinz,28.58,1
C00599,O0006208,2025-05-08,BOO-PEA-0023,Books,Pearson,11.53,1
C01277,O0013304,2025-03-06,FAS-LEV-0251,Fashion,Levi's,159.27,2
C00699,O0007171,2026-01-14,GRO-NES-0329,Grocery,Nestle,11.77,1
C02930,O0029444,2025-04-14,HOM-DYS-0110,Home,Dyson,62.2,1
C02309,O0023591,2025-09-03,TOY-HAS-0371,Toys,Hasbro,44.14,1
C04327,O0043672,2025-05-08,TOY-HAS-0071,Toys,Hasbro,94.83,1
C03364,O0033786,2025-11-02,BOO-PEA-0535,Books,Pearson,65.05,1
C03730,O0037501,2025-08-08,SPO-UND-0709,Sports,Under Armour,1040.0,4
C02872,O0028854,2025-06-21,GRO-NES-0460,Grocery,Nestle,123.49,1
C02360,O0024128,2025-07-27,ELE-LOG-0556,Electronics,Logitech,552.46,1
C01783,O0018313,2025-04-05,BOO-PEA-0081,Books,Pearson,12.79,1
C00041,O0000351,2025-12-05,FAS-ZAR-0042,Fashion,Zara,98.3,1
C04566,O0045813,2025-07-26,SPO-PUM-0340,Sports,Puma,35.02,1
C03284,O0032992,2025-02-10,GRO-KEL-0412,Grocery,Kellogg's,31.02,1
C03619,O0036405,2025-02-16,GRO-HEI-0705,Grocery,Heinz,53.85,1
C04895,O0049151,2026-04-29,BEA-NIV-0152,Beauty,Nivea,20.27,1
C02506,O0025564,2025-01-12,SPO-UND-0738,Sports,Under Armour,55.34,1
C04374,O0044222,2025-04-15,BOO-PEA-0164,Books,Pearson,130.51,5
C03511,O0035269,2025-11-10,BOO-PEA-0498,Books,Pearson,11.12,1
C04859,O0048818,2025-03-27,HOM-IKE-0355,Home,Ikea,525.61,2
C04517,O0045407,2025-03-19,FAS-ZAR-0583,Fashion,Zara,160.46,1
C03313,O0033333,2025-12-15,TOY-HAS-0237,Toys,Hasbro,104.12,2
C00986,O0010368,2025-10-24,BEA-LO-0566,Beauty,L'Oreal,72.56,2
C03352,O0033691,2025-12-19,ELE-APP-0108,Electronics,Apple,116.24,1
C00350,O0003386,2025-06-03,GRO-QUA-0023,Grocery,Quaker,43.52,3
C03651,O0036702,2025-02-21,HOM-IKE-0626,Home,Ikea,64.98,1
C03051,O0030555,2025-05-06,GRO-KEL-0503,Grocery,Kellogg's,10.28,1
C03192,O0031933,2026-02-13,BOO-PEN-0412,Books,Penguin,125.89,2
C00766,O0007960,2025-08-14,SPO-PUM-0129,Sports,Puma,80.58,1
C01869,O0019092,2025-04-10,ELE-LOG-0062,Electronics,Logitech,613.16,1
C01402,O0014517,2025-12-15,TOY-LEG-0007,Toys,Lego,116.28,2
C04947,O0049586,2026-02-28,TOY-HAS-0040,Toys,Hasbro,63.89,1
C04962,O0049675,2025-09-07,BEA-DOV-0314,Beauty,Dove,8.67,1
C02186,O0022341,2026-04-05,BEA-NIV-0602,Beauty,Nivea,149.52,4
C03044,O0030523,2026-01-06,ELE-SON-0522,Electronics,Sony,775.79,2
C03607,O0036304,2026-05-03,BEA-CER-0079,Beauty,CeraVe,19.25,1
C02697,O0027305,2026-05-05,BEA-LO-0347,Beauty,L'Oreal,43.88,1
C01784,O0018317,2025-01-18,BEA-LO-0237,Beauty,L'Oreal,115.99,2
C02659,O0026974,2026-01-28,GRO-QUA-0666,Grocery,Quaker,66.27,1
C02810,O0028316,2025-06-25,GRO-PEP-0298,Grocery,PepsiCo,10.18,1
C00750,O0007778,2025-03-14,HOM-NIN-0489,Home,Ninja,244.3,1
C03278,O0032931,2025-12-04,SPO-WIL-0594,Sports,Wilson,100.19,2
C01660,O0017206,2025-01-03,FAS-NIK-0020,Fashion,Nike,106.25,1
C02622,O0026640,2025-09-11,BEA-CER-0744,Beauty,CeraVe,79.72,2
C03886,O0039137,2025-06-24,GRO-PEP-0431,Grocery,PepsiCo,7.99,1
C02407,O0024663,2025-06-16,HOM-PHI-0388,Home,Philips,134.99,1
C04478,O0045053,2025-01-05,HOM-OXO-0488,Home,OXO,286.23,2
C01543,O0015995,2025-03-21,BOO-HAR-0351,Books,HarperCollins,24.35,1
C04887,O0049097,2026-02-05,FAS-LEV-0237,Fashion,Levi's,43.13,1
C03020,O0030287,2025-02-20,GRO-KEL-0221,Grocery,Kellogg's,28.03,1
C01031,O0010890,2025-08-23,GRO-PEP-0613,Grocery,PepsiCo,13.73,1
C02900,O0029151,2025-09-23,SPO-UND-0017,Sports,Under Armour,1342.7,4
C00741,O0007646,2026-03-05,HOM-IKE-0633,Home,Ikea,262.22,1
C01366,O0014117,2025-12-13,ELE-APP-0589,Electronics,Apple,358.8,1
C00917,O0009590,2026-04-23,FAS-ZAR-0218,Fashion,Zara,88.17,1
C04524,O0045488,2025-07-02,HOM-IKE-0237,Home,Ikea,399.88,2
C00290,O0002834,2026-03-01,HOM-NIN-0049,Home,Ninja,423.83,1
C02638,O0026757,2025-07-27,GRO-KEL-0478,Grocery,Kellogg's,45.25,1
C02325,O0023791,2025-04-02,HOM-NIN-0413,Home,Ninja,186.71,2
C04980,O0049840,2025-12-03,GRO-QUA-0572,Grocery,Quaker,22.12,1
C03800,O0038177,2025-02-22,ELE-LOG-0789,Electronics,Logitech,947.77,2
C02401,O0024625,2026-02-21,FAS-NIK-0282,Fashion,Nike,331.83,2
C02810,O0028325,2026-03-28,GRO-KEL-0217,Grocery,Kellogg's,98.26,3
C04196,O0042340,2025-07-22,SPO-UND-0016,Sports,Under Armour,99.27,1
C04708,O0047231,2025-08-17,FAS-ADI-0514,Fashion,Adidas,129.06,1
C00952,O0009980,2025-01-28,TOY-FIS-0144,Toys,Fisher-Price,135.45,3
C04199,O0042362,2025-11-04,SPO-COL-0744,Sports,Columbia,51.46,1
C01778,O0018260,2025-06-01,HOM-NIN-0329,Home,Ninja,243.53,2
C01404,O0014550,2024-12-05,GRO-KEL-0729,Grocery,Kellogg's,21.49,1
C03663,O0036864,2025-09-18,BEA-LO-0155,Beauty,L'Oreal,126.99,2
C01866,O0019074,2025-07-07,FAS-ADI-0187,Fashion,Adidas,111.4,1
C00401,O0003991,2025-05-06,HOM-DYS-0315,Home,Dyson,51.65,1
C04054,O0040829,2025-10-06,BEA-DOV-0068,Beauty,Dove,170.86,1
C03903,O0039308,2025-04-28,BOO-OR-0787,Books,O'Reilly,22.16,1
C01427,O0014800,2026-04-05,GRO-KEL-0749,Grocery,Kellogg's,43.05,2
C04459,O0044897,2025-04-30,GRO-NES-0790,Grocery,Nestle,26.42,1
C00286,O0002786,2025-07-11,TOY-MAT-0174,Toys,Mattel,272.95,5
C00391,O0003881,2025-01-29,BOO-PEA-0463,Books,Pearson,62.05,1
C03372,O0033862,2026-04-21,GRO-PEP-0454,Grocery,PepsiCo,23.92,1
C03774,O0037954,2025-08-12,TOY-RAV-0436,Toys,Ravensburger,34.96,1
C04525,O0045494,2025-02-04,HOM-NIN-0223,Home,Ninja,1027.67,3
C04019,O0040523,2025-05-16,SPO-REE-0246,Sports,Reebok,69.63,1
C01153,O0011976,2025-03-10,FAS-ADI-0005,Fashion,Adidas,654.13,3
C00746,O0007747,2025-11-17,BOO-HAR-0463,Books,HarperCollins,18.28,1
C03653,O0036714,2025-01-30,HOM-IKE-0536,Home,Ikea,98.53,1
C02603,O0026506,2026-01-31,HOM-PHI-0179,Home,Philips,125.56,1
C03479,O0034933,2025-10-31,BOO-OR-0072,Books,O'Reilly,58.89,2
C03548,O0035655,2025-12-16,FAS-ADI-0148,Fashion,Adidas,219.11,1
C00966,O0010110,2025-10-24,HOM-IKE-0155,Home,Ikea,1527.0,5
C02455,O0025093,2025-08-14,BOO-PEA-0333,Books,Pearson,25.39,1
C03688,O0037123,2025-04-02,TOY-RAV-0502,Toys,Ravensburger,30.05,1
C00546,O0005667,2026-02-15,BEA-CER-0401,Beauty,CeraVe,189.61,3
C03280,O0032941,2025-03-11,GRO-NES-0424,Grocery,Nestle,48.46,1
C03320,O0033408,2025-04-02,BEA-DOV-0380,Beauty,Dove,24.58,1
C00352,O0003408,2025-06-17,GRO-KEL-0062,Grocery,Kellogg's,45.78,1
C02237,O0022881,2026-03-21,HOM-PHI-0786,Home,Philips,136.93,1
C00489,O0005066,2026-05-05,GRO-QUA-0720,Grocery,Quaker,101.18,2
C00166,O0001549,2025-01-05,HOM-IKE-0533,Home,Ikea,94.0,1
C00725,O0007436,2024-12-09,HOM-IKE-0174,Home,Ikea,317.47,1
C00957,O0010025,2025-11-14,HOM-PHI-0658,Home,Philips,143.6,1
C03367,O0033805,2025-06-17,BOO-NO -0408,Books,No Starch,68.54,2
C01137,O0011815,2025-09-17,ELE-LOG-0535,Electronics,Logitech,294.25,1
C01395,O0014420,2025-06-09,BEA-CER-0783,Beauty,CeraVe,119.82,4
C01841,O0018828,2025-03-31,FAS-NIK-0658,Fashion,Nike,89.09,1
C02896,O0029114,2026-03-11,ELE-APP-0121,Electronics,Apple,129.71,1
C04327,O0043674,2025-07-06,TOY-LEG-0059,Toys,Lego,59.69,1
C00812,O0008419,2025-01-10,GRO-NES-0458,Grocery,Nestle,73.72,4
C00917,O0009583,2026-02-22,BEA-MAY-0480,Beauty,Maybelline,73.72,1
C04498,O0045206,2025-03-16,FAS-LEV-0141,Fashion,Levi's,230.59,1
C02848,O0028667,2026-04-21,FAS-ADI-0754,Fashion,Adidas,77.88,1
C01198,O0012459,2025-02-22,GRO-KEL-0495,Grocery,Kellogg's,13.63,1
C01257,O0013108,2025-09-08,SPO-REE-0398,Sports,Reebok,77.86,1
C04075,O0041026,2025-04-03,GRO-QUA-0004,Grocery,Quaker,27.38,3
C01198,O0012468,2025-10-21,ELE-SON-0733,Electronics,Sony,631.13,1
C03221,O0032333,2025-04-10,FAS-UNI-0095,Fashion,Uniqlo,102.68,1
C04559,O0045767,2026-02-25,HOM-NIN-0148,Home,Ninja,294.44,2
C04516,O0045406,2025-06-25,HOM-DYS-0366,Home,Dyson,345.68,1
C03299,O0033123,2025-05-28,SPO-UND-0196,Sports,Under Armour,130.54,1
C04363,O0044076,2025-07-25,FAS-UNI-0665,Fashion,Uniqlo,177.98,2
C03844,O0038673,2026-03-31,SPO-COL-0341,Sports,Columbia,91.87,1
C03379,O0033933,2025-11-03,BEA-LO-0566,Beauty,L'Oreal,114.5,2
C00090,O0000846,2025-05-30,GRO-HEI-0132,Grocery,Heinz,82.17,3
C02488,O0025390,2025-03-17,BEA-LO-0754,Beauty,L'Oreal,26.54,1
C00350,O0003396,2026-04-23,HOM-IKE-0097,Home,Ikea,433.15,4
C01105,O0011560,2026-02-28,HOM-NIN-0234,Home,Ninja,109.86,1
C02266,O0023148,2024-12-23,SPO-WIL-0314,Sports,Wilson,81.09,1
C00320,O0003128,2025-02-11,ELE-APP-0095,Electronics,Apple,359.22,2
C01460,O0015139,2025-03-22,GRO-HEI-0046,Grocery,Heinz,52.88,3
C04101,O0041270,2025-04-09,BOO-NO -0767,Books,No Starch,34.68,1
C04448,O0044833,2026-02-09,ELE-SAM-0418,Electronics,Samsung,3621.32,3
C04578,O0045928,2025-09-30,FAS-ADI-0360,Fashion,Adidas,256.79,3
C00103,O0000955,2024-12-31,BEA-LO-0309,Beauty,L'Oreal,33.52,2
C01591,O0016536,2025-06-13,SPO-COL-0073,Sports,Columbia,88.59,1
C00365,O0003588,2025-11-21,ELE-SON-0539,Electronics,Sony,164.74,1
C00364,O0003558,2025-06-17,BEA-CER-0722,Beauty,CeraVe,35.22,1
C04884,O0049067,2024-12-15,FAS-ADI-0192,Fashion,Adidas,194.72,1
C02881,O0028949,2025-03-17,FAS-ZAR-0636,Fashion,Zara,126.53,1
C04752,O0047698,2025-04-29,FAS-NIK-0207,Fashion,Nike,64.29,1
C02611,O0026570,2025-09-22,BEA-DOV-0058,Beauty,Dove,50.28,1
C03773,O0037940,2025-08-12,BEA-MAY-0407,Beauty,Maybelline,20.75,1
C00655,O0006744,2025-03-10,BOO-OR-0756,Books,O'Reilly,13.68,1
C03986,O0040167,2026-03-04,GRO-PEP-0186,Grocery,PepsiCo,29.49,1
C01071,O0011268,2026-02-09,BEA-MAY-0418,Beauty,Maybelline,94.78,2
C02827,O0028482,2025-11-13,SPO-PUM-0612,Sports,Puma,714.82,3
C04753,O0047708,2025-01-08,ELE-ANK-0258,Electronics,Anker,324.74,1
C00907,O0009485,2026-03-16,FAS-ZAR-0633,Fashion,Zara,120.05,1
C01624,O0016893,2025-12-05,FAS-ADI-0780,Fashion,Adidas,131.45,1
C01342,O0013891,2025-11-26,SPO-COL-0743,Sports,Columbia,85.04,2
C04348,O0043924,2025-12-02,FAS-UNI-0275,Fashion,Uniqlo,23.49,1
C02384,O0024406,2026-04-28,HOM-DYS-0760,Home,Dyson,131.51,1
C01822,O0018646,2025-09-30,HOM-IKE-0598,Home,Ikea,436.39,1
C02260,O0023043,2025-03-12,TOY-FIS-0175,Toys,Fisher-Price,693.74,7
C04724,O0047370,2026-03-25,ELE-SON-0605,Electronics,Sony,324.88,1
C00793,O0008178,2025-04-08,FAS-ADI-0027,Fashion,Adidas,75.46,1
C01113,O0011621,2025-04-19,HOM-DYS-0301,Home,Dyson,112.06,1
C00759,O0007858,2025-10-14,FAS-NIK-0356,Fashion,Nike,102.05,1
C02034,O0020806,2026-02-25,ELE-APP-0355,Electronics,Apple,2593.44,4
C01688,O0017486,2026-03-09,HOM-DYS-0333,Home,Dyson,226.36,1
C03525,O0035372,2025-02-21,GRO-PEP-0250,Grocery,PepsiCo,21.83,1
C00827,O0008610,2025-07-15,FAS-UNI-0352,Fashion,Uniqlo,150.71,2
C00778,O0008062,2025-06-29,ELE-ANK-0050,Electronics,Anker,558.05,1
C03585,O0036019,2025-03-22,BEA-CER-0774,Beauty,CeraVe,52.32,2
C01212,O0012602,2025-07-08,FAS-NIK-0795,Fashion,Nike,202.27,2
C02856,O0028717,2025-11-28,BEA-MAY-0389,Beauty,Maybelline,69.84,2
C03328,O0033478,2026-03-31,GRO-QUA-0439,Grocery,Quaker,27.45,1
C03272,O0032887,2026-02-01,TOY-MAT-0155,Toys,Mattel,66.81,1
C00451,O0004599,2024-12-29,BOO-OR-0078,Books,O'Reilly,37.01,1
C00215,O0002043,2025-01-10,TOY-HAS-0248,Toys,Hasbro,24.13,1
C03988,O0040188,2025-07-16,HOM-IKE-0482,Home,Ikea,173.6,1
C00590,O0006131,2025-04-21,SPO-WIL-0611,Sports,Wilson,43.08,1
C03160,O0031529,2025-02-03,HOM-PHI-0450,Home,Philips,779.68,2
C03293,O0033086,2026-04-12,HOM-OXO-0658,Home,OXO,82.51,1
C01006,O0010567,2025-02-09,BEA-CER-0339,Beauty,CeraVe,48.24,1
C03793,O0038084,2024-12-31,ELE-ANK-0252,Electronics,Anker,327.86,1
C00217,O0002065,2025-03-27,BEA-NIV-0274,Beauty,Nivea,27.43,1
C01397,O0014458,2025-02-02,BOO-HAR-0443,Books,HarperCollins,56.72,1
C01291,O0013420,2025-12-02,BEA-LO-0415,Beauty,L'Oreal,44.85,2
C02952,O0029662,2026-01-23,HOM-IKE-0636,Home,Ikea,80.71,1
C02257,O0022991,2025-04-11,BOO-PEN-0669,Books,Penguin,400.0,5
C03123,O0031170,2024-12-25,GRO-NES-0739,Grocery,Nestle,23.35,1
C02091,O0021388,2025-01-22,GRO-HEI-0188,Grocery,Heinz,58.76,1
C00631,O0006524,2025-08-16,HOM-PHI-0268,Home,Philips,382.05,2
C02548,O0025958,2025-10-09,HOM-NIN-0547,Home,Ninja,111.51,1
C02711,O0027434,2025-06-18,SPO-UND-0176,Sports,Under Armour,258.37,2
C03830,O0038508,2026-02-03,SPO-PUM-0735,Sports,Puma,99.08,1
C03879,O0039045,2025-09-01,HOM-IKE-0044,Home,Ikea,636.01,2
C01441,O0014954,2024-12-25,GRO-KEL-0549,Grocery,Kellogg's,35.93,2
C03089,O0030860,2025-04-13,ELE-APP-0655,Electronics,Apple,1779.62,4
C00527,O0005471,2026-02-20,FAS-ADI-0570,Fashion,Adidas,148.66,2
C02174,O0022201,2026-04-29,GRO-KEL-0532,Grocery,Kellogg's,44.35,1
C01388,O0014337,2025-05-09,SPO-REE-0389,Sports,Reebok,74.72,1
C03096,O0030937,2025-11-11,BOO-NO -0534,Books,No Starch,106.31,2
C02351,O0024015,2025-04-05,BEA-CER-0798,Beauty,CeraVe,96.11,1
C03669,O0036932,2025-06-04,FAS-ZAR-0116,Fashion,Zara,56.57,1
C02697,O0027302,2025-06-04,ELE-ANK-0054,Electronics,Anker,295.77,1
C01262,O0013181,2026-05-04,TOY-LEG-0758,Toys,Lego,509.35,4
C03302,O0033172,2024-12-25,GRO-NES-0534,Grocery,Nestle,48.85,1
C03750,O0037680,2025-01-29,GRO-HEI-0719,Grocery,Heinz,22.67,1
C02763,O0027927,2026-02-09,FAS-NIK-0160,Fashion,Nike,38.46,1
C01089,O0011423,2025-12-18,BOO-NO -0642,Books,No Starch,68.05,1
C04182,O0042134,2025-06-27,GRO-QUA-0728,Grocery,Quaker,29.39,1
C04569,O0045845,2026-03-21,BEA-NIV-0121,Beauty,Nivea,32.8,1
C00616,O0006379,2025-06-06,HOM-NIN-0579,Home,Ninja,441.94,2
C01820,O0018626,2025-11-29,TOY-RAV-0006,Toys,Ravensburger,75.22,1
C01944,O0019868,2025-05-03,GRO-KEL-0082,Grocery,Kellogg's,33.84,1
C01426,O0014745,2025-02-20,HOM-OXO-0549,Home,OXO,179.6,2
C04535,O0045554,2026-03-31,TOY-HAS-0604,Toys,Hasbro,37.69,1
C03608,O0036308,2025-01-09,BOO-HAR-0310,Books,HarperCollins,29.46,1
C00608,O0006311,2025-05-13,HOM-OXO-0081,Home,OXO,397.36,1
C00884,O0009220,2025-10-23,SPO-WIL-0248,Sports,Wilson,941.56,5
C03806,O0038286,2025-05-06,BEA-DOV-0791,Beauty,Dove,102.63,2
C03523,O0035363,2026-05-16,FAS-LEV-0577,Fashion,Levi's,189.52,3
C04853,O0048752,2025-02-05,FAS-ZAR-0196,Fashion,Zara,199.43,1
C04257,O0042926,2025-02-02,GRO-NES-0042,Grocery,Nestle,112.95,3
C03128,O0031214,2025-11-01,HOM-DYS-0264,Home,Dyson,195.6,1
C04447,O0044823,2025-06-07,GRO-PEP-0666,Grocery,PepsiCo,29.28,1
C03917,O0039423,2025-03-14,SPO-REE-0377,Sports,Reebok,69.95,1
C01380,O0014267,2025-12-21,ELE-SAM-0306,Electronics,Samsung,1322.77,1
C01532,O0015868,2024-12-04,ELE-ANK-0567,Electronics,Anker,290.22,1
C02093,O0021412,2025-05-30,BEA-CER-0335,Beauty,CeraVe,96.47,2
C04981,O0049848,2025-10-30,TOY-HAS-0641,Toys,Hasbro,43.85,1
C02118,O0021666,2025-09-13,BOO-PEA-0488,Books,Pearson,200.73,4
C00158,O0001503,2026-03-30,GRO-HEI-0721,Grocery,Heinz,7.88,1
C02711,O0027446,2026-01-07,BOO-HAR-0674,Books,HarperCollins,40.49,2
C02571,O0026184,2025-01-03,FAS-UNI-0307,Fashion,Uniqlo,56.51,1
C02961,O0029778,2025-12-02,BEA-NIV-0674,Beauty,Nivea,163.44,3
C04796,O0048184,2025-04-29,SPO-UND-0417,Sports,Under Armour,74.19,1
C03058,O0030641,2026-03-31,ELE-ANK-0297,Electronics,Anker,99.82,1
C00072,O0000679,2025-03-19,FAS-LEV-0461,Fashion,Levi's,96.8,1
C01575,O0016379,2026-03-06,BEA-DOV-0679,Beauty,Dove,15.37,1
C00561,O0005852,2025-01-11,SPO-UND-0148,Sports,Under Armour,46.44,1
C00703,O0007195,2025-07-09,BEA-NIV-0389,Beauty,Nivea,67.91,2
C01568,O0016302,2026-01-16,BOO-PEN-0646,Books,Penguin,36.66,1
C02970,O0029842,2025-03-07,HOM-IKE-0699,Home,Ikea,275.83,2
C00298,O0002940,2025-11-15,GRO-HEI-0230,Grocery,Heinz,14.37,1
C03453,O0034619,2025-11-17,HOM-DYS-0631,Home,Dyson,97.15,1
C02242,O0022907,2025-06-15,GRO-QUA-0722,Grocery,Quaker,29.79,1
C00116,O0001071,2025-02-25,BEA-LO-0680,Beauty,L'Oreal,171.38,3
C01737,O0017930,2024-12-30,FAS-NIK-0227,Fashion,Nike,50.45,1
C00662,O0006785,2025-11-18,ELE-SON-0202,Electronics,Sony,1088.2,3
C01395,O0014445,2026-02-03,SPO-WIL-0038,Sports,Wilson,78.18,1
C01014,O0010673,2025-02-02,FAS-ZAR-0782,Fashion,Zara,344.47,3
C01876,O0019157,2025-09-09,GRO-NES-0438,Grocery,Nestle,72.82,2
C03599,O0036161,2025-06-15,HOM-IKE-0764,Home,Ikea,114.17,1
C04413,O0044559,2025-06-17,ELE-SON-0491,Electronics,Sony,116.0,1
C02763,O0027913,2025-05-25,GRO-PEP-0666,Grocery,PepsiCo,17.22,1
C01937,O0019791,2025-07-01,ELE-ANK-0123,Electronics,Anker,248.71,1
C02068,O0021121,2025-01-27,SPO-WIL-0445,Sports,Wilson,100.47,1
C04089,O0041169,2025-08-07,HOM-PHI-0778,Home,Philips,184.5,1
C02136,O0021783,2026-03-19,FAS-ZAR-0463,Fashion,Zara,83.91,1
C02802,O0028259,2026-02-27,BOO-PEA-0245,Books,Pearson,35.31,1
C02814,O0028363,2026-05-11,ELE-SAM-0369,Electronics,Samsung,494.01,2
C03747,O0037662,2025-02-01,BEA-LO-0158,Beauty,L'Oreal,33.97,1
C00841,O0008721,2025-01-01,HOM-NIN-0145,Home,Ninja,51.71,1
C01648,O0017107,2025-04-17,ELE-SAM-0356,Electronics,Samsung,296.67,2
C02105,O0021561,2026-02-05,FAS-ZAR-0124,Fashion,Zara,34.62,1
C04785,O0048056,2025-05-29,TOY-HAS-0682,Toys,Hasbro,37.95,1
C04100,O0041267,2025-10-19,BEA-LO-0488,Beauty,L'Oreal,90.22,1
C01876,O0019160,2026-01-10,GRO-HEI-0417,Grocery,Heinz,70.0,1
C04337,O0043821,2026-01-27,TOY-RAV-0215,Toys,Ravensburger,84.4,1
C03867,O0038886,2025-11-05,BOO-PEA-0667,Books,Pearson,31.62,1
C01225,O0012717,2025-03-21,BEA-DOV-0588,Beauty,Dove,25.08,1
C03908,O0039336,2025-03-20,SPO-COL-0429,Sports,Columbia,137.25,1
C02358,O0024100,2025-08-14,HOM-DYS-0318,Home,Dyson,483.92,2
C00547,O0005671,2025-04-14,GRO-PEP-0440,Grocery,PepsiCo,71.83,1
C02390,O0024519,2026-03-26,FAS-UNI-0580,Fashion,Uniqlo,58.54,1
C00856,O0008950,2025-11-02,ELE-SAM-0365,Electronics,Samsung,986.78,2
C02147,O0021877,2024-12-31,SPO-WIL-0198,Sports,Wilson,158.43,4
C04887,O0049099,2026-04-18,TOY-HAS-0418,Toys,Hasbro,486.28,3
C03162,O0031557,2025-07-16,FAS-ADI-0365,Fashion,Adidas,33.03,1
C02567,O0026129,2025-10-01,BEA-DOV-0040,Beauty,Dove,76.86,2
C04605,O0046166,2026-02-04,ELE-SAM-0784,Electronics,Samsung,426.24,2
C03314,O0033343,2025-06-28,BOO-PEN-0217,Books,Penguin,38.86,1
C02427,O0024834,2025-01-18,BOO-NO -0375,Books,No Starch,9.03,1
C01065,O0011183,2025-11-01,TOY-FIS-0453,Toys,Fisher-Price,43.78,2
C03691,O0037147,2025-08-11,ELE-LOG-0314,Electronics,Logitech,216.42,1
C02511,O0025617,2025-10-21,ELE-SAM-0125,Electronics,Samsung,720.75,2
C04720,O0047331,2025-04-13,FAS-LEV-0156,Fashion,Levi's,70.82,1
C01458,O0015124,2025-10-05,BOO-OR-0335,Books,O'Reilly,151.83,3
C01610,O0016699,2025-11-10,ELE-LOG-0624,Electronics,Logitech,572.35,2
C03073,O0030762,2026-01-02,GRO-KEL-0379,Grocery,Kellogg's,83.5,3
C04144,O0041663,2025-01-14,FAS-ADI-0139,Fashion,Adidas,306.6,2
C02747,O0027766,2025-01-02,FAS-NIK-0051,Fashion,Nike,304.91,2
C04854,O0048759,2024-12-21,HOM-IKE-0089,Home,Ikea,293.24,1
C00839,O0008696,2025-12-06,GRO-HEI-0598,Grocery,Heinz,24.4,1
C02226,O0022739,2024-12-24,BEA-CER-0063,Beauty,CeraVe,52.08,1
C01002,O0010515,2025-07-10,BEA-MAY-0171,Beauty,Maybelline,95.49,2
C01019,O0010749,2025-05-09,GRO-QUA-0586,Grocery,Quaker,42.06,3
C01661,O0017233,2025-12-28,GRO-HEI-0264,Grocery,Heinz,67.25,2
C03488,O0035017,2025-11-03,GRO-NES-0594,Grocery,Nestle,57.0,1
C01540,O0015959,2025-08-26,FAS-ADI-0160,Fashion,Adidas,164.64,1
C03815,O0038385,2025-11-16,FAS-LEV-0402,Fashion,Levi's,147.37,1
C03174,O0031693,2025-08-19,ELE-LOG-0417,Electronics,Logitech,122.32,1
C04849,O0048707,2025-05-20,GRO-KEL-0122,Grocery,Kellogg's,51.53,2
C02200,O0022487,2026-04-06,GRO-PEP-0454,Grocery,PepsiCo,108.36,2
C04327,O0043685,2026-02-16,BOO-OR-0448,Books,O'Reilly,52.93,1
C02390,O0024503,2025-11-09,SPO-COL-0030,Sports,Columbia,257.75,1
C02831,O0028514,2025-03-23,BEA-MAY-0042,Beauty,Maybelline,162.08,2
C03084,O0030829,2025-12-27,BOO-PEN-0268,Books,Penguin,26.4,1
C02698,O0027308,2025-04-02,SPO-REE-0132,Sports,Reebok,70.75,1
C02150,O0021940,2025-06-20,ELE-APP-0470,Electronics,Apple,350.17,1
C03863,O0038868,2025-06-05,HOM-IKE-0627,Home,Ikea,75.45,1
C01394,O0014391,2025-05-22,GRO-KEL-0724,Grocery,Kellogg's,13.3,1
C03360,O0033766,2025-05-21,BEA-MAY-0336,Beauty,Maybelline,127.79,2
